,Dataset,Vanilla train acc,Vanilla train loss,Vanilla train f1,Vanilla test acc,Vanilla test loss,Vanilla test f1,Shadow train acc,Shadow train loss,Shadow train f1,Shadow test acc,Shadow test loss,Shadow test f1,MIA subsample rate,MIA mlp,MIA svm,MIA ranfor,MIA logi,MIA ada,MIA confidence mse,MIA confidence thr,MIA seed,Vanilla runtime per,Shadow runtime per,Epsilon,Delta,Dp,Rdp,Ldp,Norm bound,Noise scale,Sampler,Sampler batchsize,Occurance k,Cluster numparts,Saint rootnodes,Saint samplecoverage,Saint walklenth,Epochs,Shadow epochs,Num val,Num test,Layers,Hidden dims,Learning rate,Shadow learning rate,Dropout,Activation,Early stopping,Patience,Optim type
0,lastfmasia,0.8237,0.7857,0.8237,0.7882,0.9716,0.7882,0.9755,0.1178,0.9755,0.8285,0.9045,0.8285,0.5,0.5215,0.5378,0.5118,0.5133,0.5133,0.5326,0.04,123454321,11.9882,0.1331,1.3283,0.0,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,356,322,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
1,lastfmasia,0.8325,0.6666,0.8325,0.7754,0.9208,0.7754,0.9761,0.1103,0.9761,0.7952,0.9183,0.7952,0.5,0.5343,0.5352,0.5302,0.5098,0.5302,0.5428,0.03,246908642,11.9575,0.1351,1.3283,0.0,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,347,307,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
2,lastfmasia,0.8085,0.8156,0.8085,0.7666,1.0133,0.7666,0.9778,0.1052,0.9778,0.8011,0.9724,0.8011,0.5,0.5244,0.5383,0.5191,0.529,0.5229,0.527,0.04,370362963,11.9977,0.1368,1.3285,0.0,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,390,312,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
3,lastfmasia,0.8149,0.7811,0.8149,0.794,0.9333,0.794,0.9807,0.1044,0.9807,0.825,0.8766,0.825,0.5,0.5197,0.5264,0.525,0.5144,0.5209,0.5364,0.05,493817284,11.9735,0.1357,1.3285,0.0,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,384,331,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
4,lastfmasia,0.8395,0.6791,0.8395,0.769,0.972,0.769,0.9737,0.1165,0.9737,0.8081,0.9761,0.8081,0.5,0.511,0.5127,0.4993,0.5106,0.5285,0.537,0.17,617271605,11.9861,0.1363,1.3284,0.0,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,374,331,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
5,lastfmasia,0.8138,0.7793,0.8138,0.7812,0.9494,0.7812,0.9802,0.1122,0.9802,0.8011,0.9981,0.8011,0.5,0.5145,0.5121,0.52,0.5077,0.5101,0.5346,0.05,740725926,11.9738,0.1478,1.3286,0.0,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,421,306,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
6,lastfmasia,0.8179,0.801,0.8179,0.7783,0.9563,0.7783,0.9766,0.1053,0.9766,0.8063,0.9417,0.8063,0.5,0.5119,0.518,0.5098,0.5104,0.5089,0.5203,0.07,864180247,11.9643,0.1347,1.3289,0.0,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,471,317,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
7,lastfmasia,0.798,0.7882,0.798,0.7684,0.9985,0.7684,0.9772,0.1097,0.9772,0.7987,0.9793,0.7987,0.5,0.5174,0.5235,0.515,0.5171,0.5101,0.5241,0.07,987634568,11.9594,0.1344,1.3283,0.0,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,352,312,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
8,lastfmasia,0.8149,0.7919,0.8149,0.7835,0.9449,0.7835,0.9807,0.0932,0.9807,0.8133,0.9624,0.8133,0.5,0.5153,0.5235,0.5098,0.5106,0.5226,0.5252,0.02,1111088889,11.9641,0.1329,1.3281,0.0,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,309,325,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
9,lastfmasia,0.8103,0.7695,0.8103,0.7795,0.9009,0.7795,0.9784,0.1082,0.9784,0.7917,0.9892,0.7917,0.5,0.5241,0.5235,0.5133,0.5197,0.5124,0.5261,0.0400,1234543210,12.0329,0.1335,1.3284,0.0000,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,367,316,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
