,Dataset,Vanilla train acc,Vanilla train loss,Vanilla train f1,Vanilla test acc,Vanilla test loss,Vanilla test f1,Shadow train acc,Shadow train loss,Shadow train f1,Shadow test acc,Shadow test loss,Shadow test f1,MIA subsample rate,MIA mlp,MIA svm,MIA ranfor,MIA logi,MIA ada,MIA confidence mse,MIA confidence thr,MIA seed,Vanilla runtime per,Shadow runtime per,Epsilon,Delta,Dp,Rdp,Ldp,Norm bound,Noise scale,Sampler,Sampler batchsize,Occurance k,Cluster numparts,Saint rootnodes,Saint samplecoverage,Saint walklenth,Epochs,Shadow epochs,Num val,Num test,Layers,Hidden dims,Learning rate,Shadow learning rate,Dropout,Activation,Early stopping,Patience,Optim type
0,flickr,0.4692,1.5397,0.4692,0.4011,1.6764,0.4011,0.6244,1.077,0.6244,0.4622,1.5925,0.4622,0.4,0.503,0.5007,0.499,0.5023,0.5033,0.5335,0.3,123454321,118.3418,0.1562,1.5794,0.0,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,276,323,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
1,flickr,0.4916,1.5392,0.4916,0.4283,1.6274,0.4283,0.5942,1.1454,0.5942,0.4562,1.5895,0.4562,0.4,0.5017,0.5023,0.5016,0.5007,0.5028,0.5341,0.32,246908642,124.8002,0.1787,1.5794,0.0,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,276,322,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
2,flickr,0.5082,1.4992,0.5082,0.439,1.6569,0.439,0.614,1.1117,0.614,0.4585,1.5896,0.4585,0.4,0.4995,0.5011,0.5034,0.5031,0.4977,0.5392,0.3,370362963,126.3609,0.1735,1.5795,0.0,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,285,315,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
3,flickr,0.4601,1.5522,0.4601,0.3981,1.6755,0.3981,0.6042,1.1487,0.6042,0.4671,1.5949,0.4671,0.4,0.5014,0.5037,0.5045,0.5027,0.5052,0.5293,0.33,493817284,148.1868,0.1796,1.5796,0.0,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,306,296,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
4,flickr,0.4797,1.5518,0.4797,0.4147,1.6792,0.4147,0.5998,1.1466,0.5998,0.4689,1.5641,0.4689,0.4,0.5007,0.5018,0.4996,0.4995,0.505,0.5345,0.31,617271605,125.3151,0.1588,1.5795,0.0,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,285,341,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
5,flickr,0.4791,1.5198,0.4791,0.4169,1.6352,0.4169,0.6073,1.1279,0.6073,0.4682,1.593,0.4682,0.4,0.5003,0.5026,0.499,0.5006,0.5044,0.5347,0.31,740725926,121.8975,0.156,1.5795,0.0,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,292,309,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
6,flickr,0.4769,1.5444,0.4769,0.4192,1.6611,0.4192,0.6208,1.1195,0.6208,0.461,1.605,0.461,0.4,0.5012,0.5002,0.504,0.5026,0.4977,0.531,0.31,864180247,118.9215,0.1504,1.5795,0.0,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,294,338,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
7,flickr,0.4497,1.5339,0.4497,0.4272,1.6507,0.4272,0.6116,1.1162,0.6116,0.4706,1.6001,0.4706,0.4,0.4974,0.5014,0.5088,0.4977,0.4961,0.5236,0.37,987634568,112.6697,0.1615,1.5795,0.0,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,295,336,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
8,flickr,0.487,1.527,0.487,0.4443,1.6341,0.4443,0.6188,1.1139,0.6188,0.4708,1.5748,0.4708,0.4,0.5007,0.5008,0.4999,0.5058,0.5067,0.5284,0.3,1111088889,116.7338,0.1778,1.5792,0.0,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,235,303,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
9,flickr,0.4291,1.5509,0.4291,0.3862,1.6569,0.3862,0.6076,1.1362,0.6076,0.4633,1.5813,0.4633,0.4,0.5000,0.5003,0.4963,0.5011,0.4966,0.5265,0.3600,1234543210,114.0897,0.1538,1.5794,0.0000,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,271,306,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
