,Dataset,Vanilla train acc,Vanilla train loss,Vanilla train f1,Vanilla test acc,Vanilla test loss,Vanilla test f1,Shadow train acc,Shadow train loss,Shadow train f1,Shadow test acc,Shadow test loss,Shadow test f1,MIA subsample rate,MIA mlp,MIA svm,MIA ranfor,MIA logi,MIA ada,MIA confidence mse,MIA confidence thr,MIA seed,Vanilla runtime per,Shadow runtime per,Epsilon,Delta,Dp,Rdp,Ldp,Norm bound,Noise scale,Sampler,Sampler batchsize,Occurance k,Cluster numparts,Saint rootnodes,Saint samplecoverage,Saint walklenth,Epochs,Shadow epochs,Num val,Num test,Layers,Hidden dims,Learning rate,Shadow learning rate,Dropout,Activation,Early stopping,Patience,Optim type
0,flickr,0.4856,1.8601,0.4856,0.3874,2.2852,0.3874,0.7681,0.7117,0.7681,0.4229,1.9527,0.4229,0.2,0.5099,0.5074,0.5106,0.5018,0.5116,0.5549,0.37,123454321,2.7479,0.1429,18.2243,0.0,False,True,False,1.0,1.0,occurance,0.2,10,30.0,5,50,3,227,279,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
1,flickr,0.5111,1.8375,0.5111,0.4043,2.3549,0.4043,0.7797,0.7118,0.7797,0.4227,1.9213,0.4227,0.2,0.5117,0.513,0.5102,0.5038,0.5149,0.5591,0.31,246908642,2.8192,0.146,18.64,0.0,False,True,False,1.0,1.0,occurance,0.2,10,30.0,5,50,3,235,272,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
2,flickr,0.4979,1.8872,0.4979,0.3884,2.342,0.3884,0.7559,0.7699,0.7559,0.4195,1.8677,0.4195,0.2,0.515,0.5123,0.5124,0.4983,0.5227,0.5594,0.32,370362963,2.7308,0.1427,19.539,0.0,False,True,False,1.0,1.0,occurance,0.2,10,30.0,5,50,3,253,262,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
3,flickr,0.4902,1.9717,0.4902,0.3936,2.4761,0.3936,0.8051,0.6213,0.8051,0.3932,2.0785,0.3932,0.2,0.5156,0.5111,0.5141,0.4992,0.5137,0.5552,0.37,493817284,2.7626,0.1472,18.1202,0.0,False,True,False,1.0,1.0,occurance,0.2,10,30.0,5,50,3,225,271,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
4,flickr,0.4975,1.8637,0.4975,0.396,2.377,0.396,0.7615,0.7464,0.7615,0.4336,1.8801,0.4336,0.2,0.5112,0.5058,0.5068,0.5077,0.5083,0.5557,0.34,617271605,2.7689,0.1525,18.7898,0.0,False,True,False,1.0,1.0,occurance,0.2,10,30.0,5,50,3,238,277,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
5,flickr,0.4783,1.9422,0.4783,0.3848,2.3845,0.3848,0.78,0.6995,0.78,0.4141,1.9814,0.4141,0.2,0.5114,0.5068,0.5099,0.503,0.5073,0.5517,0.3,740725926,2.8649,0.162,19.0396,0.0,False,True,False,1.0,1.0,occurance,0.2,10,30.0,5,50,3,243,269,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
6,flickr,0.5011,1.8929,0.5011,0.3912,2.4177,0.3912,0.7912,0.6629,0.7912,0.4171,1.947,0.4171,0.2,0.5125,0.5107,0.5111,0.4959,0.5135,0.5571,0.36,864180247,2.8037,0.1492,19.0396,0.0,False,True,False,1.0,1.0,occurance,0.2,10,30.0,5,50,3,243,274,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
7,flickr,0.5052,1.8406,0.5052,0.3977,2.2849,0.3977,0.7797,0.7068,0.7797,0.4327,1.8971,0.4327,0.2,0.5099,0.5154,0.5137,0.5069,0.5173,0.5558,0.31,987634568,2.8054,0.1487,18.7898,0.0,False,True,False,1.0,1.0,occurance,0.2,10,30.0,5,50,3,238,258,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
8,flickr,0.5056,1.9137,0.5056,0.407,2.319,0.407,0.7795,0.717,0.7795,0.4288,1.9129,0.4288,0.2,0.5096,0.5085,0.5089,0.4945,0.5143,0.5533,0.32,1111088889,2.8222,0.1494,18.9896,0.0,False,True,False,1.0,1.0,occurance,0.2,10,30.0,5,50,3,242,272,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
9,flickr,0.5076,1.7867,0.5076,0.4004,2.3388,0.4004,0.7603,0.7451,0.7603,0.4207,1.9159,0.4207,0.2,0.5132,0.5081,0.5106,0.5012,0.5155,0.5579,0.31,1234543210,2.764,0.144,18.3285,0.0,False,True,False,1.0,1.0,occurance,0.2,10,30.0,5,50,3,229,286,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
10,flickr,0.5219,1.3952,0.5219,0.4443,1.6439,0.4443,0.6324,1.0755,0.6324,0.4709,1.5888,0.4709,0.4,0.4988,0.5064,0.5035,0.5047,0.5082,0.5404,0.28,123454321,10.0741,0.1548,54.0279,0.0,False,True,False,1.0,1.0,occurance,0.4,10,30.0,5,50,3,279,324,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
11,flickr,0.5121,1.4154,0.5121,0.4636,1.6201,0.4636,0.6078,1.1281,0.6078,0.4643,1.5835,0.4643,0.4,0.5013,0.5036,0.4995,0.5,0.5001,0.533,0.38,246908642,10.0739,0.16,55.8241,0.0,False,True,False,1.0,1.0,occurance,0.4,10,30.0,5,50,3,292,328,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
12,flickr,0.5246,1.3956,0.5246,0.4429,1.6676,0.4429,0.6113,1.1189,0.6113,0.4572,1.5856,0.4572,0.4,0.5024,0.5035,0.5072,0.5035,0.5019,0.543,0.31,370362963,10.0542,0.1546,54.4424,0.0,False,True,False,1.0,1.0,occurance,0.4,10,30.0,5,50,3,282,308,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
13,flickr,0.5104,1.4209,0.5104,0.4509,1.639,0.4509,0.6069,1.1441,0.6069,0.4671,1.5946,0.4671,0.4,0.5009,0.506,0.4999,0.5003,0.5026,0.5342,0.39,493817284,10.0018,0.1527,54.9951,0.0,False,True,False,1.0,1.0,occurance,0.4,10,30.0,5,50,3,286,298,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
14,flickr,0.5057,1.4544,0.5057,0.4394,1.6769,0.4394,0.5924,1.1589,0.5924,0.4708,1.5595,0.4708,0.4,0.5008,0.5056,0.5113,0.5022,0.5039,0.5348,0.34,617271605,10.0422,0.1522,55.5478,0.0,False,True,False,1.0,1.0,occurance,0.4,10,30.0,5,50,3,290,331,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
15,flickr,0.5127,1.4142,0.5127,0.446,1.6538,0.446,0.6052,1.128,0.6052,0.4686,1.592,0.4686,0.4,0.506,0.5067,0.5038,0.5047,0.5031,0.5346,0.36,740725926,10.0881,0.1514,57.0676,0.0,False,True,False,1.0,1.0,occurance,0.4,10,30.0,5,50,3,301,311,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
16,flickr,0.5193,1.4132,0.5193,0.4339,1.6979,0.4339,0.621,1.1199,0.621,0.4624,1.6056,0.4624,0.4,0.5065,0.5064,0.5087,0.5017,0.51,0.5439,0.34,864180247,10.0622,0.1525,55.9623,0.0,False,True,False,1.0,1.0,occurance,0.4,10,30.0,5,50,3,293,339,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
17,flickr,0.5106,1.4284,0.5106,0.4462,1.635,0.4462,0.6084,1.1223,0.6084,0.4617,1.5996,0.4617,0.4,0.4966,0.4978,0.5031,0.4958,0.4981,0.5357,0.32,987634568,10.0771,0.1578,56.3768,0.0,False,True,False,1.0,1.0,occurance,0.4,10,30.0,5,50,3,296,330,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
18,flickr,0.53,1.4014,0.53,0.4493,1.6494,0.4493,0.6157,1.1213,0.6157,0.4726,1.5745,0.4726,0.4,0.51,0.5077,0.5067,0.5055,0.5019,0.5427,0.27,1111088889,10.0054,0.1548,53.6134,0.0,False,True,False,1.0,1.0,occurance,0.4,10,30.0,5,50,3,276,302,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
19,flickr,0.5127,1.4376,0.5127,0.4456,1.6618,0.4456,0.6031,1.1365,0.6031,0.4579,1.5760,0.4579,0.4,0.5021,0.5025,0.5065,0.5028,0.5030,0.5339,0.3000,1234543210,10.7920,0.1689,53.3371,0.0000,False,True,False,1.0,1.0,occurance,0.4,10,30.0,5,50,3,274,304,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
