,Dataset,Vanilla train acc,Vanilla train loss,Vanilla train f1,Vanilla test acc,Vanilla test loss,Vanilla test f1,Shadow train acc,Shadow train loss,Shadow train f1,Shadow test acc,Shadow test loss,Shadow test f1,MIA subsample rate,MIA mlp,MIA svm,MIA ranfor,MIA logi,MIA ada,MIA confidence mse,MIA confidence thr,MIA seed,Vanilla runtime per,Shadow runtime per,Epsilon,Delta,Dp,Rdp,Ldp,Norm bound,Noise scale,Sampler,Sampler batchsize,Occurance k,Cluster numparts,Saint rootnodes,Saint samplecoverage,Saint walklenth,Epochs,Shadow epochs,Num val,Num test,Layers,Hidden dims,Learning rate,Shadow learning rate,Dropout,Activation,Early stopping,Patience,Optim type
0,photo,0.9349,0.2499,0.9349,0.9105,0.2988,0.9105,0.982,0.0553,0.982,0.9291,0.29,0.9291,0.5,0.5076,0.5142,0.5049,0.511,0.5201,0.518,0.08,123454321,13.6504,0.1384,1.3295,0.0,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,500,327,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
1,photo,0.925,0.2551,0.925,0.9163,0.2718,0.9163,0.9837,0.0631,0.9837,0.9326,0.2827,0.9326,0.5,0.5177,0.5169,0.5157,0.5032,0.5076,0.5224,0.01,246908642,13.7574,0.1427,1.3295,0.0,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,500,362,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
2,photo,0.9366,0.2222,0.9366,0.9291,0.2835,0.9291,0.982,0.0662,0.982,0.9215,0.3212,0.9215,0.5,0.5125,0.5172,0.5174,0.516,0.5215,0.5253,0.01,370362963,13.8717,0.1507,1.3295,0.0,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,500,405,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
3,photo,0.9285,0.2441,0.9285,0.9163,0.2939,0.9163,0.9849,0.0668,0.9849,0.9372,0.2393,0.9372,0.5,0.5,0.5044,0.5026,0.5145,0.498,0.5108,0.04,493817284,14.0202,0.1497,1.3295,0.0,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,500,363,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
4,photo,0.9198,0.2492,0.9198,0.9116,0.304,0.9116,0.9843,0.0596,0.9843,0.9308,0.3212,0.9308,0.5,0.5201,0.5221,0.5163,0.5235,0.4983,0.5166,0.01,617271605,13.6546,0.1462,1.3295,0.0,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,500,320,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
5,photo,0.9273,0.2558,0.9273,0.9163,0.2961,0.9163,0.9907,0.0408,0.9907,0.9302,0.3168,0.9302,0.5,0.5087,0.5134,0.4936,0.5186,0.4962,0.5084,0.13,740725926,13.8364,0.143,1.3295,0.0,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,488,381,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
6,photo,0.9314,0.2501,0.9314,0.9221,0.2906,0.9221,0.9791,0.0582,0.9791,0.9349,0.2764,0.9349,0.5,0.5087,0.5183,0.4953,0.5116,0.4994,0.5125,0.11,864180247,15.0406,0.1416,1.3295,0.0,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,500,344,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
7,photo,0.9215,0.2521,0.9215,0.9169,0.3216,0.9169,0.9866,0.0518,0.9866,0.9384,0.2529,0.9384,0.5,0.5035,0.5081,0.4817,0.5073,0.4994,0.514,0.09,987634568,13.7252,0.1485,1.3295,0.0,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,500,352,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
8,photo,0.9378,0.225,0.9378,0.9285,0.2692,0.9285,0.9785,0.0679,0.9785,0.9262,0.2769,0.9262,0.5,0.5183,0.5128,0.5247,0.5142,0.5224,0.5195,0.01,1111088889,13.9662,0.1694,1.3295,0.0,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,500,304,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
9,photo,0.9227,0.2631,0.9227,0.9267,0.2832,0.9267,0.9762,0.0668,0.9762,0.9355,0.2648,0.9355,0.5,0.5267,0.5273,0.5174,0.5227,0.5198,0.5192,0.0600,1234543210,14.1451,0.1458,1.3295,0.0000,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,500,316,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
