,Dataset,Vanilla train acc,Vanilla train loss,Vanilla train f1,Vanilla test acc,Vanilla test loss,Vanilla test f1,Shadow train acc,Shadow train loss,Shadow train f1,Shadow test acc,Shadow test loss,Shadow test f1,MIA subsample rate,MIA mlp,MIA svm,MIA ranfor,MIA logi,MIA ada,MIA confidence mse,MIA confidence thr,MIA seed,Vanilla runtime per,Shadow runtime per,Epsilon,Delta,Dp,Rdp,Ldp,Norm bound,Noise scale,Sampler,Sampler batchsize,Occurance k,Cluster numparts,Saint rootnodes,Saint samplecoverage,Saint walklenth,Epochs,Shadow epochs,Num val,Num test,Layers,Hidden dims,Learning rate,Shadow learning rate,Dropout,Activation,Early stopping,Patience,Optim type
0,computers,0.9014,0.3113,0.9014,0.8714,0.4252,0.8714,0.9625,0.1379,0.9625,0.8908,0.3908,0.8908,0.5,0.5158,0.5198,0.4985,0.5107,0.5059,0.5258,0.11,123454321,54.3815,0.1769,1.4069,0.0,False,True,False,1.0,1.0,saint_rw,0.4,10,30.0,10,1,3,500,342,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
1,computers,0.9085,0.2798,0.9085,0.8626,0.4585,0.8626,0.9589,0.142,0.9589,0.8963,0.4352,0.8963,0.5,0.5075,0.5172,0.5104,0.5182,0.5104,0.5336,0.09,246908642,64.5354,0.1796,1.4069,0.0,False,True,False,1.0,1.0,saint_rw,0.4,10,30.0,10,1,3,500,347,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
2,computers,0.8975,0.3026,0.8975,0.8591,0.4499,0.8591,0.9586,0.1391,0.9586,0.9027,0.353,0.9027,0.5,0.5164,0.523,0.5101,0.5169,0.5111,0.5232,0.14,370362963,67.8149,0.1874,1.4069,0.0,False,True,False,1.0,1.0,saint_rw,0.4,10,30.0,10,1,3,500,377,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
3,computers,0.9088,0.2832,0.9088,0.8717,0.4238,0.8717,0.9486,0.1597,0.9486,0.8963,0.4019,0.8963,0.5,0.5053,0.5156,0.5018,0.5219,0.5083,0.5241,0.15,493817284,67.8205,0.1847,1.4069,0.0,False,True,False,1.0,1.0,saint_rw,0.4,10,30.0,10,1,3,500,374,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
4,computers,0.9121,0.2967,0.9121,0.872,0.4268,0.872,0.9576,0.1472,0.9576,0.9021,0.3893,0.9021,0.5,0.5235,0.5277,0.5015,0.5127,0.5085,0.5284,0.11,617271605,69.3275,0.183,1.4069,0.0,False,True,False,1.0,1.0,saint_rw,0.4,10,30.0,10,1,3,500,383,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
5,computers,0.9046,0.3058,0.9046,0.8565,0.4369,0.8565,0.958,0.1424,0.958,0.9034,0.3852,0.9034,0.5,0.5211,0.5217,0.5106,0.5106,0.5206,0.5324,0.06,740725926,79.12,0.1863,1.4069,0.0,False,True,False,1.0,1.0,saint_rw,0.4,10,30.0,10,1,3,500,417,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
6,computers,0.9017,0.2877,0.9017,0.8665,0.4255,0.8665,0.9547,0.1637,0.9547,0.9008,0.3806,0.9008,0.5,0.5064,0.5066,0.4981,0.5077,0.4994,0.5202,0.15,864180247,88.4311,0.1808,1.4069,0.0,False,True,False,1.0,1.0,saint_rw,0.4,10,30.0,10,1,3,500,332,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
7,computers,0.9159,0.2803,0.9159,0.871,0.4243,0.871,0.9618,0.1365,0.9618,0.8959,0.424,0.8959,0.5,0.5124,0.5271,0.4999,0.5106,0.5085,0.5316,0.08,987634568,86.8436,0.1768,1.4069,0.0,False,True,False,1.0,1.0,saint_rw,0.4,10,30.0,10,1,3,500,418,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
8,computers,0.9108,0.2954,0.9108,0.8824,0.3851,0.8824,0.9586,0.1347,0.9586,0.8866,0.4864,0.8866,0.5,0.5166,0.5161,0.5019,0.5011,0.5099,0.5218,0.08,1111088889,90.2223,0.1918,1.4069,0.0,False,True,False,1.0,1.0,saint_rw,0.4,10,30.0,10,1,3,500,413,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
9,computers,0.9153,0.287,0.9153,0.8697,0.4246,0.8697,0.9544,0.1476,0.9544,0.8998,0.4079,0.8998,0.5,0.5054,0.5195,0.507,0.5153,0.5009,0.5368,0.12,1234543210,94.9137,0.1747,1.4069,0.0,False,True,False,1.0,1.0,saint_rw,0.4,10,30.0,10,1,3,500,357,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
10,computers,0.8943,0.3348,0.8943,0.8643,0.4337,0.8643,0.9622,0.1367,0.9622,0.8917,0.3917,0.8917,0.5,0.5133,0.5179,0.5124,0.5132,0.5067,0.5237,0.14,123454321,60.9503,0.1767,1.3249,0.0,False,True,False,1.0,1.0,saint_rw,0.2,10,30.0,5,50,3,500,336,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
11,computers,0.9066,0.3019,0.9066,0.861,0.4655,0.861,0.9583,0.1366,0.9583,0.8956,0.4456,0.8956,0.5,0.504,0.5171,0.5073,0.5187,0.5046,0.5312,0.14,246908642,60.9622,0.1845,1.3249,0.0,False,True,False,1.0,1.0,saint_rw,0.2,10,30.0,5,50,3,500,366,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
12,computers,0.8988,0.3279,0.8988,0.8597,0.4511,0.8597,0.9615,0.1394,0.9615,0.9043,0.3525,0.9043,0.5,0.5193,0.5204,0.5117,0.5145,0.5022,0.5224,0.25,370362963,57.1273,0.1785,1.3249,0.0,False,True,False,1.0,1.0,saint_rw,0.2,10,30.0,5,50,3,500,368,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
13,computers,0.9143,0.2999,0.9143,0.8739,0.4226,0.8739,0.9476,0.1626,0.9476,0.8969,0.3982,0.8969,0.5,0.5082,0.5154,0.4997,0.5201,0.5065,0.5229,0.19,493817284,55.3005,0.1776,1.3249,0.0,False,True,False,1.0,1.0,saint_rw,0.2,10,30.0,5,50,3,500,373,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
14,computers,0.9127,0.3202,0.9127,0.8714,0.4367,0.8714,0.956,0.1501,0.956,0.905,0.383,0.905,0.5,0.5201,0.525,0.509,0.509,0.512,0.5271,0.1,617271605,54.8435,0.1787,1.3249,0.0,False,True,False,1.0,1.0,saint_rw,0.2,10,30.0,5,50,3,500,372,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
15,computers,0.8952,0.3375,0.8952,0.8468,0.4489,0.8468,0.9589,0.1416,0.9589,0.9027,0.3823,0.9027,0.5,0.5208,0.5227,0.4983,0.5101,0.5177,0.53,0.07,740725926,55.4692,0.1865,1.3249,0.0,False,True,False,1.0,1.0,saint_rw,0.2,10,30.0,5,50,3,500,417,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
16,computers,0.8969,0.3134,0.8969,0.8672,0.431,0.8672,0.9505,0.1702,0.9505,0.8969,0.395,0.8969,0.5,0.5083,0.5067,0.4983,0.5103,0.4996,0.5184,0.26,864180247,52.7623,0.1801,1.3249,0.0,False,True,False,1.0,1.0,saint_rw,0.2,10,30.0,5,50,3,500,332,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
17,computers,0.9085,0.3177,0.9085,0.8604,0.4404,0.8604,0.9615,0.1386,0.9615,0.8943,0.4262,0.8943,0.5,0.5069,0.5205,0.5028,0.5096,0.507,0.5261,0.07,987634568,52.6319,0.176,1.3249,0.0,False,True,False,1.0,1.0,saint_rw,0.2,10,30.0,5,50,3,500,404,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
18,computers,0.8995,0.3182,0.8995,0.8665,0.4305,0.8665,0.9644,0.1366,0.9644,0.8904,0.3923,0.8904,0.5,0.5171,0.5168,0.5007,0.5096,0.5075,0.5261,0.11,123454321,103.819,0.1738,1.4029,0.0,False,True,False,1.0,1.0,saint_rw,0.4,10,30.0,5,50,3,500,334,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
19,computers,0.9101,0.3139,0.9101,0.8824,0.3961,0.8824,0.9589,0.1385,0.9589,0.8866,0.4778,0.8866,0.5,0.5074,0.5098,0.5073,0.5022,0.5075,0.5195,0.11,1111088889,49.6988,0.1795,1.3249,0.0,False,True,False,1.0,1.0,saint_rw,0.2,10,30.0,5,50,3,500,393,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
20,computers,0.891,0.3242,0.891,0.8584,0.4528,0.8584,0.9551,0.1451,0.9551,0.8988,0.4141,0.8988,0.5,0.5158,0.5167,0.5137,0.5124,0.5213,0.5341,0.12,1234543210,48.6487,0.1712,1.3249,0.0,False,True,False,1.0,1.0,saint_rw,0.2,10,30.0,5,50,3,500,366,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
21,computers,0.914,0.2826,0.914,0.8672,0.4508,0.8672,0.9586,0.1411,0.9586,0.8975,0.4366,0.8975,0.5,0.5112,0.5171,0.5161,0.5174,0.5103,0.5373,0.14,246908642,98.5236,0.1791,1.4029,0.0,False,True,False,1.0,1.0,saint_rw,0.4,10,30.0,5,50,3,500,343,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
22,computers,0.8959,0.3197,0.8959,0.8581,0.4579,0.8581,0.9609,0.1389,0.9609,0.9014,0.3512,0.9014,0.5,0.5209,0.5224,0.5107,0.5156,0.5108,0.526,0.12,370362963,92.3943,0.1829,1.4029,0.0,False,True,False,1.0,1.0,saint_rw,0.4,10,30.0,5,50,3,500,370,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
23,computers,0.9137,0.2857,0.9137,0.8749,0.4259,0.8749,0.9476,0.1628,0.9476,0.8956,0.4006,0.8956,0.5,0.5098,0.5198,0.503,0.519,0.497,0.5232,0.14,493817284,83.132,0.1758,1.4029,0.0,False,True,False,1.0,1.0,saint_rw,0.4,10,30.0,5,50,3,500,366,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
24,computers,0.9143,0.3051,0.9143,0.8736,0.4336,0.8736,0.9564,0.1494,0.9564,0.904,0.3809,0.904,0.5,0.5212,0.5271,0.5038,0.5115,0.5234,0.5294,0.11,617271605,68.8264,0.1747,1.4029,0.0,False,True,False,1.0,1.0,saint_rw,0.4,10,30.0,5,50,3,500,367,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
25,computers,0.8988,0.3204,0.8988,0.8533,0.4393,0.8533,0.9599,0.141,0.9599,0.9011,0.3821,0.9011,0.5,0.5197,0.5234,0.5069,0.5114,0.5115,0.5316,0.07,740725926,55.7448,0.164,1.4029,0.0,False,True,False,1.0,1.0,saint_rw,0.4,10,30.0,5,50,3,500,428,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
26,computers,0.8975,0.2994,0.8975,0.8649,0.4312,0.8649,0.9547,0.1649,0.9547,0.8995,0.3847,0.8995,0.5,0.5053,0.5085,0.4973,0.5087,0.4972,0.5189,0.27,864180247,47.6912,0.1765,1.4029,0.0,False,True,False,1.0,1.0,saint_rw,0.4,10,30.0,5,50,3,500,332,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
27,computers,0.9082,0.2975,0.9082,0.8639,0.4319,0.8639,0.9599,0.1484,0.9599,0.8982,0.4093,0.8982,0.5,0.5146,0.5229,0.5007,0.5098,0.5078,0.5315,0.07,987634568,38.228,0.1595,1.4029,0.0,False,True,False,1.0,1.0,saint_rw,0.4,10,30.0,5,50,3,500,365,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
28,computers,0.9004,0.314,0.9004,0.8736,0.4069,0.8736,0.9567,0.1459,0.9567,0.8833,0.4965,0.8833,0.5,0.5079,0.5122,0.5033,0.5031,0.5022,0.5205,0.09,1111088889,29.9029,0.1701,1.4029,0.0,False,True,False,1.0,1.0,saint_rw,0.4,10,30.0,5,50,3,500,406,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
