,Dataset,Vanilla train acc,Vanilla train loss,Vanilla train f1,Vanilla test acc,Vanilla test loss,Vanilla test f1,Shadow train acc,Shadow train loss,Shadow train f1,Shadow test acc,Shadow test loss,Shadow test f1,MIA subsample rate,MIA mlp,MIA svm,MIA ranfor,MIA logi,MIA ada,MIA confidence mse,MIA confidence thr,MIA seed,Vanilla runtime per,Shadow runtime per,Epsilon,Delta,Dp,Rdp,Ldp,Norm bound,Noise scale,Sampler,Sampler batchsize,Occurance k,Cluster numparts,Saint rootnodes,Saint samplecoverage,Saint walklenth,Epochs,Shadow epochs,Num val,Num test,Layers,Hidden dims,Learning rate,Shadow learning rate,Dropout,Activation,Early stopping,Patience,Optim type
0,pubmed,0.8496,0.3878,0.8496,0.8519,0.3951,0.8519,0.9231,0.2214,0.9231,0.8442,0.446,0.8442,0.5,0.5149,0.5099,0.5056,0.5008,0.5079,0.5188,0.05,123454321,38.2296,0.1433,1.436,0.0,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,500,443,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
1,pubmed,0.8501,0.3828,0.8501,0.8413,0.4124,0.8413,0.9213,0.2251,0.9213,0.8438,0.4567,0.8438,0.5,0.5029,0.4994,0.5068,0.5063,0.5021,0.5109,0.11,246908642,39.595,0.1449,1.436,0.0,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,500,444,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
2,pubmed,0.8557,0.3842,0.8557,0.8463,0.4075,0.8463,0.9193,0.235,0.9193,0.842,0.4498,0.842,0.5,0.5,0.501,0.505,0.5021,0.5012,0.5077,0.13,370362963,35.9974,0.1436,1.436,0.0,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,500,397,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
3,pubmed,0.8557,0.3954,0.8557,0.8508,0.4071,0.8508,0.9209,0.2275,0.9209,0.8521,0.4307,0.8521,0.5,0.5026,0.5119,0.4952,0.5065,0.5004,0.5052,0.58,493817284,37.8862,0.1452,1.436,0.0,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,500,465,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
4,pubmed,0.8494,0.3969,0.8494,0.8309,0.4272,0.8309,0.9263,0.22,0.9263,0.8413,0.4485,0.8413,0.5,0.5125,0.5117,0.5109,0.5074,0.5129,0.5199,0.06,617271605,37.7891,0.1476,1.436,0.0,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,500,437,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
5,pubmed,0.8575,0.3823,0.8575,0.8397,0.4054,0.8397,0.9215,0.2386,0.9215,0.8336,0.4636,0.8336,0.5,0.5086,0.5054,0.5017,0.5056,0.5067,0.5116,0.09,740725926,35.6895,0.1404,1.436,0.0,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,500,407,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
6,pubmed,0.8521,0.3894,0.8521,0.8366,0.4265,0.8366,0.92,0.2212,0.92,0.8449,0.4299,0.8449,0.5,0.5,0.506,0.5068,0.5018,0.5071,0.5141,0.16,864180247,37.2213,0.1543,1.436,0.0,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,500,410,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
7,pubmed,0.8566,0.3644,0.8566,0.8505,0.3955,0.8505,0.9195,0.2333,0.9195,0.8377,0.4571,0.8377,0.5,0.5009,0.5026,0.4908,0.5077,0.4911,0.5094,0.06,987634568,40.7658,0.155,1.436,0.0,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,500,392,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
8,pubmed,0.8616,0.3665,0.8616,0.8481,0.3994,0.8481,0.9204,0.228,0.9204,0.8487,0.4528,0.8487,0.5,0.5032,0.506,0.5045,0.5039,0.5022,0.5079,0.02,1111088889,43.1909,0.1449,1.436,0.0,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,500,439,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
9,pubmed,0.8505,0.3873,0.8505,0.8442,0.4031,0.8442,0.9195,0.2362,0.9195,0.8510,0.4223,0.8510,0.5,0.5025,0.5050,0.4948,0.5006,0.5001,0.5111,0.0700,1234543210,43.4612,0.1629,1.4360,0.0000,False,True,False,1.0,2.0,saint_node,0.4,10,30.0,10,1,3,500,398,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
