,Dataset,Vanilla train acc,Vanilla train loss,Vanilla train f1,Vanilla test acc,Vanilla test loss,Vanilla test f1,Shadow train acc,Shadow train loss,Shadow train f1,Shadow test acc,Shadow test loss,Shadow test f1,MIA subsample rate,MIA mlp,MIA svm,MIA ranfor,MIA logi,MIA ada,MIA confidence mse,MIA confidence thr,MIA seed,Vanilla runtime per,Shadow runtime per,Epsilon,Delta,Dp,Rdp,Ldp,Norm bound,Noise scale,Sampler,Sampler batchsize,Occurance k,Cluster numparts,Saint rootnodes,Saint samplecoverage,Saint walklenth,Epochs,Shadow epochs,Num val,Num test,Layers,Hidden dims,Learning rate,Shadow learning rate,Dropout,Activation,Early stopping,Patience,Optim type
0,photo,0.9285,0.2881,0.9285,0.8907,0.3989,0.8907,0.982,0.0548,0.982,0.9297,0.2909,0.9297,0.5,0.5044,0.5198,0.5116,0.5122,0.5099,0.5267,0.03,123454321,1.5815,0.1765,47.9038,0.0033,False,True,False,1.0,2.0,cluster,0.4,10,30.0,5,50,3,500,326,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
1,photo,0.9273,0.2878,0.9273,0.8895,0.3799,0.8895,0.9808,0.0713,0.9808,0.9355,0.2695,0.9355,0.5,0.5183,0.5241,0.5131,0.5148,0.5078,0.5273,0.07,246908642,1.6055,0.1794,47.9038,0.0033,False,True,False,1.0,2.0,cluster,0.4,10,30.0,5,50,3,500,324,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
2,photo,0.9291,0.2784,0.9291,0.8936,0.4241,0.8936,0.982,0.0661,0.982,0.9233,0.3222,0.9233,0.5,0.5166,0.5221,0.5145,0.5189,0.518,0.5267,0.04,370362963,1.6067,0.1857,47.9038,0.0033,False,True,False,1.0,2.0,cluster,0.4,10,30.0,5,50,3,500,402,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
3,photo,0.9192,0.3138,0.9192,0.8959,0.3935,0.8959,0.9802,0.0717,0.9802,0.936,0.2348,0.936,0.5,0.498,0.4991,0.5113,0.5102,0.5035,0.516,0.28,493817284,1.6402,0.1749,47.9038,0.0033,False,True,False,1.0,2.0,cluster,0.4,10,30.0,5,50,3,500,370,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
4,photo,0.9233,0.3065,0.9233,0.8977,0.3835,0.8977,0.9814,0.0609,0.9814,0.9314,0.3221,0.9314,0.5,0.5076,0.523,0.5078,0.5203,0.4922,0.5186,0.07,617271605,1.6848,0.1753,47.9038,0.0033,False,True,False,1.0,2.0,cluster,0.4,10,30.0,5,50,3,500,320,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
5,photo,0.9209,0.3083,0.9209,0.8913,0.3823,0.8913,0.9895,0.0435,0.9895,0.9308,0.3108,0.9308,0.5,0.5047,0.5125,0.4988,0.5221,0.516,0.5154,0.23,740725926,1.6352,0.1785,47.9038,0.0033,False,True,False,1.0,2.0,cluster,0.4,10,30.0,5,50,3,500,366,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
6,photo,0.9297,0.2816,0.9297,0.9105,0.3634,0.9105,0.9814,0.0568,0.9814,0.9343,0.2759,0.9343,0.5,0.5041,0.5192,0.5023,0.5166,0.4962,0.5154,0.08,864180247,1.5599,0.1781,47.9038,0.0033,False,True,False,1.0,2.0,cluster,0.4,10,30.0,5,50,3,500,344,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
7,photo,0.9233,0.2986,0.9233,0.8895,0.4414,0.8895,0.986,0.0517,0.986,0.939,0.2525,0.939,0.5,0.4959,0.5017,0.5,0.5038,0.5006,0.5189,0.29,987634568,1.6273,0.1806,47.9038,0.0033,False,True,False,1.0,2.0,cluster,0.4,10,30.0,5,50,3,500,352,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
8,photo,0.932,0.2606,0.932,0.9099,0.3678,0.9099,0.9808,0.0659,0.9808,0.9238,0.28,0.9238,0.5,0.5221,0.523,0.5224,0.5172,0.5265,0.5282,0.1,1111088889,1.5978,0.1741,47.9038,0.0033,False,True,False,1.0,2.0,cluster,0.4,10,30.0,5,50,3,500,304,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
9,photo,0.9215,0.3188,0.9215,0.9076,0.3674,0.9076,0.9779,0.0673,0.9779,0.9343,0.2663,0.9343,0.5,0.5212,0.5311,0.5206,0.5177,0.5186,0.5166,0.1200,1234543210,1.5850,0.1797,47.9038,0.0033,False,True,False,1.0,2.0,cluster,0.4,10,30.0,5,50,3,500,316,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
