,Dataset,Vanilla train acc,Vanilla train loss,Vanilla train f1,Vanilla test acc,Vanilla test loss,Vanilla test f1,Shadow train acc,Shadow train loss,Shadow train f1,Shadow test acc,Shadow test loss,Shadow test f1,MIA subsample rate,MIA mlp,MIA svm,MIA ranfor,MIA logi,MIA ada,MIA confidence mse,MIA confidence thr,MIA seed,Vanilla runtime per,Shadow runtime per,Epsilon,Delta,Dp,Rdp,Ldp,Norm bound,Noise scale,Sampler,Sampler batchsize,Occurance k,Cluster numparts,Saint rootnodes,Saint samplecoverage,Saint walklenth,Epochs,Shadow epochs,Num val,Num test,Layers,Hidden dims,Learning rate,Shadow learning rate,Dropout,Activation,Early stopping,Patience,Optim type
0,github,0.8805,0.3251,0.8805,0.846,0.4268,0.846,0.9401,0.1744,0.9401,0.8506,0.4232,0.8506,0.5,0.5103,0.5108,0.5054,0.5007,0.5046,0.5187,0.17,123454321,28.0587,0.2006,54.5564,0.0,False,True,False,1.0,1.0,occurance,0.4,20,30.0,5,50,3,293,328,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
1,github,0.8711,0.3301,0.8711,0.8507,0.4027,0.8507,0.9313,0.187,0.9313,0.8573,0.3775,0.8573,0.5,0.5049,0.5053,0.499,0.4975,0.5029,0.5155,0.19,246908642,16.6702,0.1921,44.8704,0.0,False,True,False,1.0,1.0,occurance,0.4,20,30.0,5,50,3,223,262,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
2,github,0.8737,0.3415,0.8737,0.8544,0.3931,0.8544,0.9409,0.1767,0.9409,0.8536,0.4244,0.8536,0.5,0.5071,0.508,0.4981,0.4968,0.5082,0.5166,0.21,370362963,16.8369,0.1947,44.5814,0.0,False,True,False,1.0,1.0,occurance,0.4,20,30.0,5,50,3,221,295,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
3,github,0.8737,0.3455,0.8737,0.8402,0.4388,0.8402,0.938,0.1707,0.938,0.8516,0.4165,0.8516,0.5,0.5058,0.5071,0.5086,0.4999,0.5061,0.5195,0.35,493817284,14.8225,0.1873,52.9186,0.0,False,True,False,1.0,1.0,occurance,0.4,20,30.0,5,50,3,281,273,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
4,github,0.8801,0.3262,0.8801,0.851,0.4329,0.851,0.9449,0.1657,0.9449,0.8496,0.4161,0.8496,0.5,0.508,0.5114,0.5019,0.5032,0.512,0.5226,0.06,617271605,16.7172,0.1913,44.4368,0.0,False,True,False,1.0,1.0,occurance,0.4,20,30.0,5,50,3,220,299,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
5,github,0.8797,0.3216,0.8797,0.854,0.402,0.854,0.9165,0.2212,0.9165,0.8606,0.3639,0.8606,0.5,0.5066,0.5069,0.5033,0.5068,0.5059,0.5149,0.19,740725926,17.1382,0.1935,44.1478,0.0,False,True,False,1.0,1.0,occurance,0.4,20,30.0,5,50,3,218,231,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
6,github,0.883,0.3288,0.883,0.8456,0.4258,0.8456,0.9434,0.1615,0.9434,0.8447,0.4416,0.8447,0.5,0.5103,0.5112,0.5032,0.5068,0.5082,0.5195,0.31,864180247,15.6503,0.1878,45.304,0.0,False,True,False,1.0,1.0,occurance,0.4,20,30.0,5,50,3,226,323,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
7,github,0.8796,0.328,0.8796,0.8481,0.4291,0.8481,0.9363,0.1781,0.9363,0.845,0.4211,0.845,0.5,0.5092,0.5066,0.5029,0.4994,0.5071,0.5206,0.18,987634568,15.789,0.1903,46.0267,0.0,False,True,False,1.0,1.0,occurance,0.4,20,30.0,5,50,3,231,313,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
8,github,0.8879,0.3212,0.8879,0.8505,0.4203,0.8505,0.9407,0.1667,0.9407,0.8451,0.4401,0.8451,0.5,0.5028,0.5062,0.5036,0.487,0.5082,0.5266,0.26,1111088889,14.6371,0.1904,50.3254,0.0,False,True,False,1.0,1.0,occurance,0.4,20,30.0,5,50,3,262,300,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
9,github,0.8855,0.3255,0.8855,0.8441,0.4083,0.8441,0.9399,0.1695,0.9399,0.8445,0.4348,0.8445,0.5,0.5085,0.5093,0.5062,0.5001,0.5085,0.5211,0.51,1234543210,16.0725,0.1908,44.8704,0.0,False,True,False,1.0,1.0,occurance,0.4,20,30.0,5,50,3,223,267,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
