,Dataset,Vanilla train acc,Vanilla train loss,Vanilla train f1,Vanilla test acc,Vanilla test loss,Vanilla test f1,Shadow train acc,Shadow train loss,Shadow train f1,Shadow test acc,Shadow test loss,Shadow test f1,MIA subsample rate,MIA mlp,MIA svm,MIA ranfor,MIA logi,MIA ada,MIA confidence mse,MIA confidence thr,MIA seed,Vanilla runtime per,Shadow runtime per,Epsilon,Delta,Dp,Rdp,Ldp,Norm bound,Noise scale,Sampler,Sampler batchsize,Occurance k,Cluster numparts,Saint rootnodes,Saint samplecoverage,Saint walklenth,Epochs,Shadow epochs,Num val,Num test,Layers,Hidden dims,Learning rate,Shadow learning rate,Dropout,Activation,Early stopping,Patience,Optim type
0,lastfmasia,0.0706,2.8395,0.0706,0.0706,2.8339,0.0706,0.9755,0.1178,0.9755,0.8285,0.9045,0.8285,0.5,0.5,0.5,0.5,0.5012,0.5,0.5029,0.22,123454321,0.2549,0.1761,33.5526,0.1,True,False,False,2.0,4.0,none,0.2,10,30.0,5,50,3,500,322,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
1,lastfmasia,0.171,2.7603,0.171,0.1698,2.7859,0.1698,0.9761,0.1103,0.9761,0.7952,0.9184,0.7952,0.5,0.4997,0.5,0.5047,0.5,0.5,0.5104,0.23,246908642,0.2487,0.1733,33.5526,0.1,True,False,False,2.0,4.0,none,0.2,10,30.0,5,50,3,500,307,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
2,lastfmasia,0.1086,2.8617,0.1086,0.1039,2.8775,0.1039,0.9778,0.1052,0.9778,0.8011,0.9724,0.8011,0.5,0.5,0.5003,0.5003,0.5017,0.5,0.5089,0.23,370362963,0.2506,0.1734,33.5526,0.1,True,False,False,2.0,4.0,none,0.2,10,30.0,5,50,3,500,312,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
3,lastfmasia,0.049,2.9694,0.049,0.0414,2.97,0.0414,0.9807,0.1044,0.9807,0.825,0.8767,0.825,0.5,0.5009,0.5,0.5,0.5031,0.5,0.5025,0.23,493817284,0.2597,0.1777,27.7401,0.1,True,False,False,2.0,4.0,none,0.2,10,30.0,5,50,3,407,331,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
4,lastfmasia,0.0893,2.857,0.0893,0.0858,2.8536,0.0858,0.9737,0.1165,0.9737,0.8081,0.976,0.8081,0.5,0.5026,0.5,0.5,0.5003,0.5,0.5086,0.23,617271605,0.2501,0.1745,33.5526,0.1,True,False,False,2.0,4.0,none,0.2,10,30.0,5,50,3,500,331,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
5,lastfmasia,0.1424,2.8149,0.1424,0.1365,2.822,0.1365,0.9802,0.1122,0.9802,0.8011,0.9981,0.8011,0.5,0.5018,0.5,0.4994,0.5,0.5006,0.5104,0.23,740725926,0.2485,0.1751,33.5526,0.1,True,False,False,2.0,4.0,none,0.2,10,30.0,5,50,3,500,306,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
6,lastfmasia,0.1331,2.737,0.1331,0.1365,2.7326,0.1365,0.9766,0.1053,0.9766,0.8063,0.9417,0.8063,0.5,0.4997,0.5,0.5,0.4897,0.5,0.5034,0.23,864180247,0.2583,0.1828,33.5526,0.1,True,False,False,2.0,4.0,none,0.2,10,30.0,5,50,3,500,317,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
7,lastfmasia,0.087,2.8257,0.087,0.0928,2.8508,0.0928,0.9772,0.1097,0.9772,0.7987,0.9793,0.7987,0.5,0.5015,0.5,0.5,0.5,0.5009,0.5145,0.23,987634568,0.2497,0.1762,33.5526,0.1,True,False,False,2.0,4.0,none,0.2,10,30.0,5,50,3,500,312,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
8,lastfmasia,0.0595,2.9403,0.0595,0.0642,2.9434,0.0642,0.9807,0.0936,0.9807,0.8133,0.9613,0.8133,0.5,0.5054,0.5,0.5,0.5023,0.5,0.5015,0.22,1111088889,0.2554,0.1904,33.5526,0.1,True,False,False,2.0,4.0,none,0.2,10,30.0,5,50,3,500,324,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
9,lastfmasia,0.0677,2.9876,0.0677,0.0583,2.9760,0.0583,0.9784,0.1082,0.9784,0.7923,0.9892,0.7923,0.5,0.5020,0.5000,0.5000,0.5012,0.5015,0.5015,0.2000,1234543210,0.2620,0.1852,33.5526,0.1000,True,False,False,2.0,4.0,none,0.2,10,30.0,5,50,3,500,316,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
